Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.99,,,,,12.86,16.52,15,12.23,,10.44,7.55,7.02,8.15,8.19,10.23,8.71,7.95,13.08,10.62,11.53,13.15,13.35,,12.66,13.35,
Kenya,KEN,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,49.57825003,43.67006731,38.93461992,31.34520889,36.11062352,34.76935471,39.6537437,42.72146535,48.48678056,55.56299251,53.41585759,51.08067642,51.11087077,73.238016,81.10484877,93.50397409,97.89344435,98.66882762,92.758732,87.69544608,100,106.4951558,107.3690105,113.082903,124.6511692,140.4636764,159.6910227,183.7053473,194.7863191,201.3896299,219.7674752,225.5035576,251.3351289,258.1265719,294.1559122,294.6888662,268.5127801,305.3312815,299.2875433,313.0735765,
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,92.638,92.435,92.226,91.962,91.682,91.395,91.098,90.791,90.475,90.15,89.705,89.222,88.718,88.195,87.651,87.086,86.497,85.888,85.255,84.599,84.417,84.319,84.22,84.121,84.021,83.921,83.82,83.719,83.617,83.515,83.252,82.957,82.658,82.355,82.048,81.737,81.421,81.102,80.778,80.45,80.108,79.761,79.409,79.052,78.69,78.325,77.955,77.58,77.2,76.817,76.429,76.031,75.624,75.206,74.779,74.342,73.895,73.438,72.97,72.493,72.005
Kenya,KEN,Population growth (annual %),SP.POP.GROW,,3.123232562,3.164009301,3.203685639,3.241744126,3.279485248,3.315713559,3.35412455,3.400870681,3.457294178,3.518422986,3.57771824,3.630239733,3.675456397,3.712081326,3.741497674,3.761335745,3.777210896,3.796789731,3.821947577,3.846089434,3.86336143,3.865149008,3.846041076,3.803960149,3.745234345,3.681841366,3.616901567,3.544921048,3.466411663,3.384342362,3.304762215,3.227568409,3.148728216,3.068016991,2.989282737,2.914300425,2.848920708,2.798513098,2.76557269,2.745965174,2.728048712,2.712396698,2.709585204,2.720779221,2.739246149,2.757917431,2.768549226,2.767256336,2.750853799,2.722590001,2.693743646,2.662807804,2.618604478,2.559403145,2.491767548,2.420820938,2.356477449,2.305743642,2.272746379,2.251879431
Kenya,KEN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,168302,172534,176495,180252,183839,187278,191635,195791,199702,203256,206409,210553,214237,217572,220673,223623,227614,231445,235202,238966,242803,248352,253897,259459,265071,270772,277396,283983,290759,298051,306100,315054,324414,334171,344209,354440,367166,378810,389467,399298,408326,417523,426417,434471,440770,445034,451806,456942,461777,468179,477221,493997,513405,535413,559830,586659,621245,658362,697799,739130,782157
Kenya,KEN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.839622506,5.863429097,5.887537556,5.898213154,5.877634859,5.817276142,5.708865581,5.58107605,5.436263816,5.27683761,5.108661946,4.927652762,4.74027889,4.578632909,4.484660714,4.476555211,4.532547931,4.65759656,4.823954885,4.995355986,5.150558784,5.289101681,5.417612451,5.530379903,5.622279287,5.691714188,5.72857949,5.747408967,5.757391548,5.771594439,5.79778795,5.829391942,5.879067021,5.941094578,6.006081163,6.068962039,6.09727036,6.116105762,6.136820701,6.173870863,6.233106724,6.272813317,6.338225761,6.419422141,6.502311322,6.580661622,6.664608724,6.736879466,6.803687692,6.875740877,6.95752761,7.043252848,7.136349064,7.229496928,7.312800711,7.381145954,7.44229931,7.495922995,7.532235964,7.536818682,7.504014468
Kenya,KEN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.4624897,15.6917156,15.82158328,15.85323624,15.8189015,15.76348442,15.8098925,15.86954999,15.92756603,15.96149544,15.94960708,15.99727527,16.03009878,16.04322422,16.04173222,16.03190682,16.08706833,16.16749757,16.25634249,16.32780931,16.35541887,16.40762687,16.43294854,16.42924987,16.40403994,16.3662953,16.3680012,16.37525454,16.37779609,16.36048178,16.3043324,16.24467534,16.16421975,16.04641587,15.87399572,15.64077712,15.46824036,15.19020958,14.83928735,14.49082035,14.22783841,14.09980134,14.11917984,14.25568924,14.42335138,14.51610972,14.56375651,14.5469746,14.46887637,14.36130325,14.2632527,14.1868086,14.13115878,14.0852932,14.02338864,13.91592618,13.77769171,13.58770708,13.34750213,13.07412769,12.7945442
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.946,7.998,8.042,8.078,8.103,8.119,8.126,8.125,8.117,8.103,8.081,8.051,8.012,7.963,7.905,7.84,7.769,7.695,7.618,7.538,7.455,7.365,7.268,7.16,7.042,6.911,6.763,6.599,6.425,6.244,6.066,5.901,5.755,5.633,5.535,5.459,5.4,5.348,5.296,5.239,5.178,5.112,5.045,4.979,4.913,4.843,4.767,4.682,4.587,4.482,4.369,4.248,4.123,3.999,3.879,3.765,3.663,3.572,3.492,3.423,
Kenya,KEN,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,,,,,,,,,95.5,,,,,94.6,,,,,,
Kenya,KEN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34,,,,,,,10.13,,,9.4,,,,,,,2.94,,,5.26,
Kenya,KEN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.93,,,,,,,18.88,,,,,,,,,,7.29,,,11.98,
Kenya,KEN,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,66.95331695,,,86.97788698,,,,,,,,,,94.62654487,,,,,,86.70747704,80.63229849,,,87.51070336,,,,,,,92.20645161,,,86.16438356,
Kenya,KEN,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.52,56.03,55.41,54.73,54.05,53.4,52.87,52.48,52.14,51.79,49.3,46.73,44.08,41.38,38.67,35.94,36.74,37.58,38.41,39.17,39.83,40.4,40.87,41.29,41.76,42.33,42.98,42.37,41.81,41.25,
Kenya,KEN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,35.2,,,,,,,,,33.92144738,,,,,,,,,,,
Kenya,KEN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8627.325829,8237.021903,7958.538679,7866.548615,7918.297504,7974.688181,7757.310958,7767.884939,7700.556889,7595.291002,7766.132267,7690.146926,7794.677353,8077.098364,8450.902183,8565.316193,8729.271306,8359.080356,8272.071583,8579.765782,8714.807092,8721.207199,8838.82004,8915.04827,9032.932028,9167.31748,9322.835595,9623.727548,9847.495285,9853.071712
Kenya,KEN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.46,,,,,,61.2,63.33,,,,,,,,,,75.5,,,69.51,
Kenya,KEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47999954,44.50999832,44.52999878,44.45999908,44.40000153,44.45000076,44.79999924,45.06999969,45.65999985,48.72999954,51.5,54.27999878,56.75999832,58.93000031,61.06000137,61.13999939,60.97000122,61.11000061,60.93999863,60.31999969,59.74000168,59.22000122,58.59000015,57.93999863,57.25999832,56.52999878,55.86000061,55.08000183,54.34000015,
Kenya,KEN,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,,48.9,,,51.3,,,,,,,,52.2,,,,,,,,,,47.5,,,,,
Kenya,KEN,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54963756,2.69969153,3.08567762,3.90292692,5.23683548,5.27489471,11.45730114,14.15066147,15.68859673,15.90502644,16.7678318,14.86375427,15.51517582,15.12988281,14.38060951,12.50442314,11.75178909,11.93846798,13.70768738,,
Kenya,KEN,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618770346,,,,,,,,0.658262521,,,,,,,,,,0.970602036,,,,,
Kenya,KEN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,3.9,3.6,3.2,2.7,3,3,3.4,3.4,3.3,3.4,3.1,3,3.2,3.1,2.9,2.8,2.8,3.1,3.2,
Kenya,KEN,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,,,,,,,,,,,15,,,33.3,,,,,,42.6,,,,,45.1,,,,,,
Kenya,KEN,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,17,,,,,12.6,,13.8,,,12.2,,,,,,31.9,,,,,61.4,,,,,,
Kenya,KEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.560167105,3.487259255,3.394801533,3.281038758,3.130771519,2.957887575,2.779444976,2.600443459,2.432839605,2.217458867,2.0008877,1.809299288,1.658870721,1.571319053,1.497062238,1.430866493,1.362635945,1.312238042,,,
Kenya,KEN,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44,17.84,19.36,19.04,17.25,14.93,12.19,10.07,8.37,7.23,6.33,5.6,5.07,4.64,4.32,4.08,3.92,3.69,3.58,3.47,3.3,3.05,2.81,2.65,2.49,2.28,2.02,1.82,1.63,1.57,
Kenya,KEN,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,,,40.1,,,,,47,,,,,47.3,,,,,,55.5,,,,,70.7,76.60001,77.626,78.49886,,,
Kenya,KEN,Number of under-five deaths,SH.DTH.MORT,77485,76656,76056,75852,75968,76546,77453,78496,79596,80698,81830,82908,83878,84715,85323,85698,85854,85897,85795,85699,85617,85620,85742,86047,86574,87493,88825,90676,93165,96291,100018,104145,108489,112548,116182,119046,121154,122322,122645,122155,120720,118296,115390,112115,108564,104340,100298,96306,91276,87070,84323,82029,80093,77488,75156,72591,69872,67933,65451,63623,
Kenya,KEN,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,22.7,,,,,15.1,,,,,,
Kenya,KEN,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.22839,230.14649,,,280.69714,,,,,,,,,,,76.42309,,,,,
Kenya,KEN,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.461439967,,,,,,,,,,,
Kenya,KEN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7874527,95.03996277,97.19664001,92.34262085,,,,,,,,,,,
Kenya,KEN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,22.6373806,23.26412964,24.0887394,24.51049995,25.75130081,26.88027954,,,,,34.78134918,33.63919067,33.67061996,34.97610855,35.95019913,44.5177803,43.01377106,45.0486412,44.10860062,,,,,,,,,,,38.94554138,39.88660812,41.30659866,41.6048317,42.23329926,48.25381851,48.33198929,50.68777084,54.42016983,59.33095169,59.85810852,,,,,,,,,,,
Kenya,KEN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.728479862,7.923279762,,,,,,,,,,
Kenya,KEN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.22202,63.43949,64.74689,59.9456,71.34037,69.57229,70.11467,68.86507,79.27126,75.03379,76.58605,,,79.46592,,,,,,,,
Kenya,KEN,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,75.66745758,78.51702118,78.56478882,,,,61.4394989,56.95830917,,68.37651825,61.9279213,,,,,,,,,,,,,,,,,,,,,,,73.96141815,82.76313019,,,,,,,,,,,,,,,,
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,62.30435944,64.15499115,68.11936188,71.1889267,105.3556824,108.14711,103.855423,102.8516769,98.48114014,117.7743378,118.1712723,114.3442535,115.6937714,114.7343597,110.0514908,104.9263763,104.3717117,103.6576691,101.6770401,102.2083511,98.77615356,96.63751221,95.29031372,94.57100677,91.25881195,89.18707275,,,90.38922882,88.97675323,93.18746185,94.38105011,88.24179077,101.8224182,100.4438934,99.34629059,96.34754181,102.3654938,102.2847977,103.9144974,,,109.4177322,,105.7534103,103.6615677,103.2053375,,,,
Kenya,KEN,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,26.1848793,,26.33324051,27.60950089,28.72451973,,,35.24676132,,,33.40290833,34.13850021,34.89274979,36.23469162,37.36616135,37.00064087,40.66482162,41.03517914,40.06306839,38.94895935,46.37289047,46.57696152,46.0018692,44.70220947,44.43289948,44.80234909,49.72388077,,,59.62231064,,71.09512329,74.66486359,74.73512268,,,,
Kenya,KEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.009061294,,,,,,,,,,5.988364095,,,,,
Kenya,KEN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142859998,7.142859999,7.0012,7.1429,7.343193332,8.367144999,8.276560832,7.729383332,7.475309166,7.420187499,9.047498333,10.922325,13.31151667,14.413875,16.43211667,16.22574167,16.45449167,17.7471,20.57246667,22.91476667,27.5079,32.2168,58.0013,56.0506,51.4298,57.1149,58.7318,60.3667,70.3262,76.1755,78.5631,78.7491,75.9355,79.1738,75.5541,72.1008,67.3176,69.1753,77.352,79.2332,88.8108,84.5296,86.1229,87.9222,98.1785,101.5044,103.4109,101.3016,101.99,106.4508
Kenya,KEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,1450,1430,1400,1440,1500,1560,1560,1590,1600,1600,1650,1650,1680,1760,1890,2010,2140,2140,2160,2300,2440,2520,2740,2980,3320,3580,3970,4230,4420,4370
Kenya,KEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.14290016,16.77788933,16.46561083,16.0096611,17.24136848,15.09538864,20.14910794,19.26394821,20.15229041,20.81214361,23.5584902,17.36625783,20.19665161,24.53603552,18.53492976,13.45366007,20.93422881,27.14662079,19.98946203,16.29903013,18.17102882,19.6755676,18.06393937,20.43406263,18.39332337,24.29736261,21.75816149,19.17795477,20.0522134,13.05831256,18.96789572,19.71427848,17.01347653,22.3940681,22.42868644,15.8953428,8.749880087,7.284311702,6.056030019,5.666673757,6.654936178,4.456779462,4.30752975,4.749501229,6.615246141,7.220399442,9.421221122,10.51572757,8.998460769,8.534239764,8.676173393,7.179572927,7.408888399,5.114781806,6.212845886,7.062479973,8.231021462,5.461573823,4.529466676,4.451149649,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358742,8.778340216,4.964467288,2.009094171,14.7285664,3.361232032,7.98268997,7.959224456,-4.655446914,22.17389193,17.08242935,5.896580215,4.065617347,0.882203178,2.153964497,9.453797849,6.912493547,7.615226042,5.591976207,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.805696525,6.318450702,5.365748965,-0.30749749
Kenya,KEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.662176641,0.018308135,-1.877316659,2.690730055,-2.051973798,1.713788867,2.400809139,1.678840849,-0.17986667,15.31566107,-9.219157916,1.205245858,10.20384148,16.04927221,11.83510862,18.90617187,16.89982061,3.080995548,5.638644068,9.550720036,10.85307727,11.59255375,11.83803749,10.19071998,8.305782695,8.711723591,5.401952082,6.455624282,9.769009372,10.63719873,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,41.98877391,11.43521633,6.931402668,4.193939048,6.079848488,1.573120299,0.933205556,6.197313239,7.126841556,4.899649719,23.53013325,8.129485595,15.15117496,11.63730368,2.091675657,10.79392242,9.379780652,5.168744422,8.068285543,10.02498136,5.550867939,10.94192776,2.422470697,3.961055338,8.357025877
Kenya,KEN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,0.001839474,0.001434609,0.002322716,0.002235058,0.000901779,0,0,0,6.89E-05,0.000138063,2.28E-05,1.66E-05,7.86E-05,0.000355272,0.000194067,0.087926502,0.264492029,0.432295791,0.634560339,0.963152027,1.244227036,1.521249397,2.231340642,2.285227139,2.811241686,2.239764706,2.0510317,2.043676457,1.555653155,1.647289047,1.539084793,1.815490794,2.423352633,1.944766157,2.226668393,1.709971526,2.157739575,2.188128972,2.27042635,1.891967898,1.986950538,1.927903844,1.714454634,1.641924694,1.617023807,1.561493912,1.312052444,0.717164753,0.56728293,
Kenya,KEN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21E+12,1.29E+12,1.33E+12,1.41E+12,1.52E+12,1.62E+12,1.70E+12,1.79E+12,1.90E+12,2.02E+12,2.15E+12,2.28E+12,2.43E+12,2.59E+12,2.48E+12
Kenya,KEN,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,954600000,970700000,956700000,925200000,1103800100,1188000000,1354200000,1537800000,1707200000,1879600000,2058400000,2323000000,2811800000,3275000000,3887000000,4281000000,4755399000,5902201000,7146390000,8071999000,9584001000,10784000000,12159600000,13458000000,14661800000,16876600000,19005600000,20892800000,24842400000,27895000000,32069344000,38126984200,41908400000,47930000000,58303957200,63071800000,1.13E+11,1.23E+11,1.32E+11,1.35E+11,1.45E+11,1.56E+11,1.60E+11,1.77E+11,2.07E+11,2.41E+11,3.61E+11,4.15E+11,4.61E+11,5.37E+11,5.88E+11,7.04E+11,7.93E+11,8.55E+11,9.42E+11,1.09E+12,1.26E+12,1.37E+12,1.46E+12,1.57E+12,1.70E+12
Kenya,KEN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,279691873.9,270185891.7,326185869.2,356271857.2,367863838.5,323511870.3,404179838,414847833.7,429071828,450603819.4,483755806.1,500835799.8,678774328.6,799805890.4,929566422.6,983441354.9,1157957822,1663227067,1700601385,1881928852,2019086445,1910583386,1863009936,1785912199,1827086748,1755002145,2083245296,2165803765,2133981327,2150612307,2170018431,1982451772,2034327879,1541940612,2009726568,2383672501,3311710254,3632274168,3910367802,3706840409,3649204797,3616506986,3399213451,3846027220,4012413197,4541368370,5299317067,6579126410,7967410333,8648373668,9930508928,11035684849,13192992894,14569411852,16868066957,19325481648,21498558683,27504481636,29931261698,32613973919,34744022591
Kenya,KEN,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,1069006160,692845240.9,641044397.1,765891975.3,644696744,693943904.4,1035496742,1105410772,1552242947,1591201201,2191862058,2222713908,2041225456,2468637888,2335728478,1599931175,1790862254,2432693554,3013177482,2275138298,2585765197,2463634484,1903876824,1714489822,1726783051,2210762159,1804877723,2206308088,2245236650,2472750479,2299784144,2119364667,1733137523,1992572180,2173644919,2356321123,2591555339,2813064463,3397710618,3121331329,3468240583,3888641372,3096360841,3406169345,3665976018,4151369045,5457968816,5903258750,6737756558,7485170338,8336379195,8883801212,9718885079,9688594998,10739906483,11277699367,10776125921,11990240328,12040086841,12335553309,
Kenya,KEN,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1.04E+11,1.06E+11,1.08E+11,1.05E+11,1.14E+11,1.16E+11,1.36E+11,1.38E+11,1.49E+11,1.52E+11,1.79E+11,2.08E+11,1.75E+11,1.72E+11,2.07E+11,1.57E+11,1.53E+11,1.81E+11,2.31E+11,1.87E+11,2.06E+11,1.62E+11,1.36E+11,1.11E+11,1.31E+11,1.22E+11,1.42E+11,1.61E+11,1.76E+11,1.93E+11,1.99E+11,1.90E+11,1.86E+11,2.49E+11,2.91E+11,3.41E+11,3.48E+11,3.84E+11,4.02E+11,3.96E+11,4.04E+11,4.83E+11,4.28E+11,4.28E+11,4.81E+11,5.52E+11,6.92E+11,7.23E+11,8.15E+11,8.83E+11,9.55E+11,1.08E+12,1.14E+12,1.13E+12,1.25E+12,1.26E+12,1.22E+12,1.33E+12,1.36E+12,1.33E+12,1.32E+12
Kenya,KEN,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,-1.491878372,4.863311153,-20.17360293,-9.91747747,-1.856747603,-2.896281007,13.96068991,9.525606704,-1.143999213,4.583638304,0.839888102,3.086990994,-10.18756012,9.324408745,10.21404425,8.442337585,6.245560363,3.120003526,8.091536313,-0.756992866,8.261009531,12.38173839,-6.120873058,-7.952211968,7.335058045,27.79860741,31.74716586,2.197836389,12.85353967,9.968913939,14.08118477,4.542740267,12.35736974,2.117022922,14.20237112,6.586691349,-9.230263078,8.317924223,1.297336973,2.405432611,-3.338864376
